customer_id,age,gender,region,annual_income,tenure_months,purchase_frequency_per_month,avg_basket_value,total_spend_12m,recency_days,online_purchase_ratio,returns_rate,loyalty_member,email_open_rate,preferred_category,satisfaction_score,cluster,pca1,pca2
CUST10346,47,Male,North,58329.86,19,2.03,307.09,8575.5,88,0.445,0.06,0,0.5,Apparel,6.22,3,1.4030462524529899,2.1359192921920087
CUST10347,42,Female,North,31163.33,48,3.1,8.71,352.92,37,0.351,0.094,1,0.594,Apparel,7.48,4,-1.4085210636775292,0.29871198553493433
CUST10348,34,Female,North,94527.31,49,7.44,166.14,13189.11,8,0.688,0.095,0,0.506,Electronics,6.58,1,2.127951826715498,-1.412625640365876
CUST10349,47,Female,South,68379.36,31,1.39,119.3,2008.47,19,0.195,0.038,0,0.603,Home & Kitchen,7.25,2,0.15280436906572653,0.9731917630783983
CUST10350,28,Male,North,40878.11,59,3.11,55.3,2325.06,15,0.817,0.029,0,0.557,Sports & Outdoors,5.75,0,-1.2504676139888997,-1.2234399101119693
CUST10351,40,Female,East,51172.69,6,6.45,69.23,5765.75,15,0.524,0.056,0,0.653,Groceries,10.0,2,0.04038305990822873,-1.015854719937577
CUST10352,53,Female,Central,82287.17,32,1.23,232.01,3692.32,52,0.38,0.075,0,0.727,Groceries,6.07,3,1.1945220268393553,1.4280004230639993
CUST10353,31,Male,West,35257.24,58,2.57,25.91,779.24,6,0.29,0.088,0,0.548,Electronics,8.45,4,-1.426273479864014,-0.18464520213908975
CUST10354,37,Female,South,30385.04,19,1.99,24.37,563.12,34,0.519,0.163,0,0.432,Home & Kitchen,4.63,4,-1.6952067299107556,0.2837562780414751
CUST10355,50,Male,North,32175.61,38,2.63,334.2,10663.05,113,0.0,0.037,1,0.278,Electronics,8.5,3,1.5836093594917058,3.8659883424777695
CUST10356,29,Male,North,23035.77,31,3.76,15.01,605.0,19,0.325,0.0,0,0.654,Sports & Outdoors,8.13,2,-1.8096752655311923,-0.49857936559916255
CUST10357,23,Female,South,41843.58,70,7.0,45.65,3651.94,16,0.808,0.134,0,0.633,Apparel,6.69,0,-0.8964072559998683,-2.0719904339133333
CUST10358,52,Non-binary,Central,63260.29,52,8.09,42.03,4607.18,18,0.359,0.049,0,0.189,Sports & Outdoors,6.61,4,0.8299641754927428,0.24219566810670531
CUST10359,18,Female,West,34670.81,5,7.13,29.49,2876.72,9,0.609,0.005,0,0.474,Groceries,7.03,0,-1.329417138438068,-1.6869848420613063
CUST10360,40,Male,East,97614.39,35,12.26,143.86,21462.97,8,0.675,0.055,1,0.667,Groceries,9.97,1,3.448143900778486,-2.5452447399208658
CUST10361,66,Female,Central,47660.44,20,1.66,147.46,3198.09,92,0.2,0.103,1,0.365,Apparel,8.31,3,0.4508904095987978,3.162314013583053
CUST10362,24,Female,North,41110.6,3,5.29,33.69,1950.6,9,0.9,0.143,0,0.692,Apparel,8.54,0,-1.4561697118815946,-2.1800127673834977
CUST10363,24,Female,Central,27576.07,35,5.06,60.5,3865.78,3,0.829,0.014,0,0.85,Electronics,8.4,0,-1.3571056207247492,-2.404384046735417
CUST10364,42,Male,South,48506.35,51,4.88,65.71,3828.13,20,0.773,0.067,1,0.937,Electronics,7.52,0,-0.4224788579570794,-1.6446353590831915
CUST10365,26,Male,South,98230.21,6,4.72,117.01,6998.14,4,0.448,0.024,0,0.664,Groceries,7.44,0,0.8165809439816606,-1.0784753278969355
CUST10366,32,Female,West,52202.85,35,6.92,52.97,4068.16,3,0.544,0.093,1,0.564,Apparel,9.84,0,-0.25099079280608644,-1.3635182762324962
CUST10367,27,Female,Central,90994.67,34,3.8,66.24,2845.92,23,0.373,0.0,0,0.35,Electronics,8.4,2,0.10676923697752527,0.1049152301050458
CUST10368,38,Male,North,25503.29,12,2.68,11.08,322.25,79,0.38,0.095,0,0.471,Home & Kitchen,7.64,2,-1.8296537214109523,1.1471773437047446
CUST10369,28,Female,East,29680.75,52,1.86,19.25,438.11,52,0.213,0.011,0,0.241,Home & Kitchen,7.85,2,-1.7670735752272597,1.317545548220542
CUST10370,33,Female,North,44227.15,49,2.22,14.79,434.48,51,0.512,0.068,0,0.292,Apparel,8.52,2,-1.4284600219020576,0.6954207575915541
CUST10371,47,Female,Central,36224.45,12,2.28,18.12,552.03,37,0.382,0.102,0,0.28,Apparel,7.82,2,-1.1705889127431879,1.1040616589967454
CUST10372,39,Female,South,25405.73,1,3.75,18.97,881.41,57,0.362,0.017,0,0.586,Apparel,7.93,2,-1.5783473509815,0.4698727720510126
CUST10373,41,Female,Central,84228.04,43,2.44,286.29,8183.79,95,0.383,0.036,0,0.581,Electronics,6.93,3,1.7018096548985184,1.9642973590746402
CUST10374,29,Female,Central,38995.5,17,0.83,9.03,99.23,47,0.354,0.1,0,0.388,Beauty,7.92,2,-1.9253397636896858,0.847014507825373
CUST10375,31,Female,South,91095.53,16,17.1,171.33,37485.01,11,0.709,0.076,1,0.496,Home & Kitchen,7.32,1,5.076637956359135,-3.6187167025911924
CUST10376,31,Male,West,38396.1,47,7.5,66.22,6324.38,15,0.708,0.119,1,0.316,Groceries,6.98,4,-0.2438712416716689,-1.1803088668707578
CUST10377,37,Female,East,29636.08,45,3.04,19.84,684.16,25,0.428,0.069,0,0.499,Apparel,5.89,4,-1.4881723011042227,0.011483884094584354
CUST10378,43,Female,Central,51630.98,18,4.37,92.14,5167.83,26,0.444,0.074,1,0.277,Electronics,9.55,2,0.12727521709857748,0.4992882293468578
CUST10379,44,Female,North,124860.93,20,4.91,173.88,8783.45,7,0.492,0.068,1,0.342,Apparel,5.51,1,2.476486708354442,0.0624415272779053
CUST10380,22,Male,North,32416.02,47,3.36,7.83,313.77,61,0.473,0.121,0,0.458,Groceries,6.64,4,-2.0175393518564726,0.1540652183118863
CUST10381,48,Female,North,68492.29,20,2.33,240.8,7699.59,118,0.18,0.012,0,0.466,Home & Kitchen,7.49,3,1.2726060637969612,3.0332889165882206
CUST10382,75,Male,North,77052.17,9,1.16,207.64,3195.53,97,0.374,0.005,1,0.361,Beauty,8.63,3,1.5393954087707846,3.414917816783142
CUST10383,48,Female,West,53672.65,31,4.13,78.71,4126.47,18,0.544,0.035,0,0.41,Electronics,7.38,2,0.08016303682227723,0.055901875627443885
CUST10384,57,Male,West,43578.1,8,1.24,235.97,3111.78,59,0.274,0.043,0,0.635,Home & Kitchen,6.61,3,0.4889089734831009,2.0499682477774073
CUST10385,36,Female,South,59508.25,40,5.59,63.63,3834.73,33,0.913,0.141,0,0.615,Sports & Outdoors,6.68,0,-0.3280907753618936,-1.3550179027593927
CUST10386,50,Female,Central,81918.65,26,11.6,95.72,12315.75,10,0.375,0.008,0,0.495,Groceries,7.06,1,2.382939962608726,-1.1213690343447076
CUST10387,46,Female,East,27331.43,35,3.67,26.99,1190.55,28,0.132,0.033,0,0.219,Apparel,6.03,2,-0.9559228686000124,1.3213085110755336
CUST10388,66,Female,Central,78533.11,5,2.31,203.7,5291.86,32,0.383,0.105,0,0.415,Beauty,8.6,3,1.6947098378855696,1.7281447579422105
CUST10389,34,Female,North,40670.51,17,6.18,85.57,5595.79,19,0.408,0.043,0,0.356,Electronics,8.14,2,-0.1732138755700702,-0.2399205401752497
CUST10390,34,Male,West,78814.45,19,1.71,58.63,1251.97,46,0.687,0.07,0,0.774,Home & Kitchen,7.7,0,-0.6967955804509574,-0.41136288664577053
CUST10391,23,Male,East,41945.71,36,4.23,46.99,2141.59,8,0.718,0.047,0,0.754,Apparel,8.41,0,-1.355630078143591,-1.8062039292075402
CUST10392,37,Male,South,93170.55,11,12.29,134.93,16994.78,13,0.627,0.059,1,0.635,Apparel,8.63,1,2.7778866418321426,-2.2766466941071988
CUST10393,27,Female,South,90115.55,30,2.36,230.22,6323.19,26,0.145,0.047,0,0.301,Sports & Outdoors,5.82,3,1.2055658136348903,1.3138027206199452
CUST10394,67,Female,North,128614.32,28,6.09,195.37,14501.99,6,0.576,0.027,0,0.401,Apparel,5.85,1,3.9585620658461886,0.08267723804300664
CUST10395,50,Female,East,55168.25,1,3.9,18.08,943.49,30,0.619,0.057,0,0.377,Groceries,6.28,2,-0.6066264801886277,0.16465265348409422
CUST10396,27,Female,West,44764.48,47,5.25,88.86,6054.21,19,0.745,0.14,1,0.851,Electronics,7.09,0,-0.5626972734414804,-1.8837218192918108
CUST10397,19,Female,Central,27807.04,34,4.38,49.12,2443.95,5,0.874,0.036,0,0.553,Electronics,6.76,0,-1.711908946964439,-1.934827199621622
CUST10398,45,Male,South,34920.58,55,2.77,129.29,4859.33,44,0.2,0.099,0,0.27,Groceries,7.37,4,-0.0509465624717115,1.6922866482130539
CUST10399,59,Female,Central,56382.13,26,0.72,243.63,1792.34,101,0.491,0.043,1,0.411,Apparel,8.68,3,0.6518414823143661,2.9597250520964704
CUST10400,26,Female,South,35845.76,42,3.17,11.87,444.68,38,0.132,0.093,0,0.407,Apparel,8.41,4,-1.6213875715234507,0.6842570637871996
CUST10401,42,Male,South,55693.68,13,2.71,83.15,2576.56,37,0.344,0.114,0,0.372,Electronics,6.11,4,-0.35604316778458883,0.959375458324773
CUST10402,23,Male,West,38258.98,49,5.63,63.18,4234.12,2,0.911,0.096,0,0.717,Home & Kitchen,7.09,0,-1.035738193161942,-2.4396337684772953
CUST10403,27,Female,North,77582.66,36,3.45,82.44,3772.77,6,0.713,0.074,0,0.635,Home & Kitchen,6.56,0,-0.22699917245402929,-1.3235695097141364
CUST10404,40,Male,East,127536.63,1,9.75,119.83,12901.88,12,0.675,0.008,1,0.816,Apparel,8.96,1,2.7763361419598245,-2.192026483880609
CUST10405,33,Female,West,60639.17,8,3.82,63.43,2956.99,20,0.526,0.013,0,0.572,Sports & Outdoors,7.53,2,-0.5351653673873014,-0.5352530507645966
CUST10406,42,Non-binary,North,91618.53,36,11.8,184.6,26387.22,7,0.77,0.063,0,0.84,Groceries,5.58,1,3.858002237210683,-3.0120881209133796
CUST10407,23,Female,Central,34632.01,12,4.2,17.78,837.5,44,0.585,0.146,0,0.375,Home & Kitchen,6.43,4,-1.8081966623674564,-0.2723308423771924
CUST10408,37,Female,South,53861.11,10,4.1,60.94,3262.75,57,0.621,0.192,1,0.627,Beauty,5.58,4,-0.7006724073363767,-0.14498949168391856
CUST10409,19,Female,East,22832.25,48,2.56,14.86,437.85,32,0.402,0.025,0,0.264,Groceries,8.14,2,-2.1510610564982016,0.21341477908649123
CUST10410,50,Male,South,79509.74,1,5.46,81.61,5125.3,6,0.347,0.042,1,0.31,Electronics,10.0,2,1.0026695742436038,0.29780891755205197
CUST10411,32,Female,Central,47750.67,4,5.37,74.68,4573.36,20,0.608,0.066,1,0.376,Apparel,8.24,2,-0.43289269988366835,-0.5882530917755446
CUST10412,43,Female,West,38181.2,19,5.35,67.49,3762.26,43,0.33,0.041,1,0.35,Groceries,7.46,2,-0.34539143920226295,0.6821114654311314
CUST10413,20,Female,North,50360.65,11,6.64,35.05,2859.05,8,0.783,0.036,0,0.469,Electronics,9.19,0,-0.9908718598164167,-1.8769481967653536
CUST10414,41,Male,West,63086.35,23,0.68,187.64,1604.77,110,0.059,0.145,0,0.276,Apparel,7.19,3,0.0423193548881881,3.5845484874250015
CUST10415,18,Female,East,54079.37,40,5.17,54.05,2871.16,12,0.871,0.025,0,0.757,Beauty,5.53,0,-1.1239700594806477,-2.3270580533688987
CUST10416,46,Male,West,82333.21,23,13.23,145.05,21893.74,1,0.618,0.056,0,0.43,Beauty,8.3,1,3.521045621748233,-2.1123658118528033
CUST10417,47,Female,South,106987.81,30,8.69,172.59,19815.24,15,0.486,0.015,0,0.455,Apparel,7.62,1,3.558091374566185,-0.8315081708456303
CUST10418,60,Male,East,52784.38,1,1.43,180.49,2883.59,47,0.0,0.12,1,0.067,Apparel,9.52,3,0.7483217436710081,3.3601954893248855
CUST10419,56,Female,West,37515.19,46,1.15,250.93,3053.19,111,0.403,0.066,1,0.267,Home & Kitchen,7.56,3,0.45310437852031593,3.402551242042699
CUST10420,49,Female,North,78608.47,27,2.83,198.39,7690.56,81,0.443,0.0,0,0.754,Groceries,6.94,3,1.2440875177767872,1.1641019949648577
CUST10421,69,Male,East,67057.2,22,1.48,270.89,4093.65,72,0.397,0.111,0,0.566,Sports & Outdoors,8.76,3,1.6313861797699882,2.5454508289520863
CUST10422,32,Male,West,24933.43,20,3.97,14.27,695.01,8,0.549,0.03,0,0.271,Beauty,7.48,2,-1.6220732088912504,-0.36651859019767696
CUST10423,28,Male,Central,47221.5,45,5.48,17.38,1096.8,1,0.952,0.029,0,0.612,Apparel,7.62,0,-1.2226342711996687,-2.235869750471052
CUST10424,34,Female,West,22265.21,57,1.59,5.22,88.99,23,0.329,0.081,0,0.275,Electronics,6.36,4,-1.8838160833414885,0.6922380191762468
CUST10425,27,Male,North,28370.67,46,0.59,43.58,269.12,7,0.745,0.12,0,0.533,Apparel,6.36,4,-2.0501347143123287,-0.7990815309900171
CUST10426,28,Female,Central,39806.29,20,6.51,39.83,3529.59,6,0.884,0.151,1,0.375,Sports & Outdoors,9.39,0,-0.9007624993283256,-1.7028852546283673
CUST10427,35,Male,Central,59846.91,21,3.97,41.4,1778.78,2,0.528,0.0,0,0.383,Beauty,7.8,2,-0.567367681468818,-0.4932930862312498
CUST10428,54,Female,West,108984.86,24,9.08,108.6,11716.44,4,0.44,0.073,0,0.434,Electronics,7.45,1,2.8034433657243687,-0.692197254837
CUST10429,51,Female,West,38362.03,24,2.71,21.32,792.06,65,0.451,0.018,0,0.417,Groceries,8.65,2,-1.0010746408269193,1.22523835215117
CUST10430,33,Male,Central,36797.67,51,2.34,25.11,603.35,21,0.312,0.0,0,0.496,Beauty,8.78,2,-1.4032790304585216,0.203284908456036
CUST10431,32,Male,West,42506.95,48,1.0,225.1,2409.23,58,0.124,0.087,0,0.082,Groceries,8.42,3,-0.08196595695550968,2.7428486316938674
CUST10432,48,Female,West,73606.73,44,1.81,219.47,4662.3,34,0.112,0.0,0,0.488,Apparel,8.28,3,1.2164664447714992,1.8134975008244445
CUST10433,33,Female,East,37518.49,41,1.79,8.96,167.31,14,0.231,0.039,0,0.296,Electronics,6.15,4,-1.5336062731434053,0.650567751696156
CUST10434,28,Male,South,30098.86,15,2.87,15.08,556.41,48,0.563,0.038,0,0.282,Electronics,5.34,2,-1.8995309761147585,0.31193065325181596
CUST10435,49,Male,Central,68502.87,45,0.25,139.91,405.63,42,0.373,0.076,0,0.592,Electronics,7.28,3,-0.01371194575772359,1.368668120485347
CUST10436,23,Female,Central,27146.59,37,1.33,5.0,87.43,52,0.311,0.062,0,0.394,Groceries,8.12,2,-2.2577613455098344,0.7547081598504188
CUST10437,49,Female,West,32547.7,1,4.24,123.67,6576.33,30,0.469,0.141,0,0.441,Electronics,7.76,4,0.05473681601000601,0.4348595674654034
CUST10438,32,Female,West,70677.94,65,0.42,121.13,655.87,74,0.168,0.152,1,0.463,Sports & Outdoors,6.83,4,-0.472699912639926,2.0240190509669835
CUST10439,29,Female,Central,32302.72,44,2.5,10.25,353.51,23,0.394,0.05,0,0.38,Beauty,8.47,2,-1.7264818171944194,0.12732824140998864
CUST10440,38,Male,West,46460.72,41,1.38,5.0,88.89,69,0.129,0.119,0,0.399,Apparel,8.15,4,-1.3971438545469177,1.7936371558165471
CUST10441,46,Male,West,42504.44,42,5.73,66.78,4588.8,26,0.681,0.078,1,0.387,Apparel,8.62,2,-0.08604302210804844,-0.3637741057711115
CUST10442,60,Female,West,115212.06,30,10.57,99.97,14498.39,2,0.5,0.13,1,0.033,Electronics,6.37,1,3.563937162531046,-0.26617232069008284
CUST10443,40,Male,South,80970.03,27,10.93,109.19,16177.46,8,0.479,0.14,0,0.329,Groceries,7.83,1,2.416165248716122,-1.281361395091369
CUST10444,33,Male,East,42114.76,18,3.8,98.07,4138.58,18,0.549,0.098,0,0.505,Sports & Outdoors,5.19,4,-0.6199583929082787,-0.423187414203951
CUST10445,19,Female,South,68393.27,10,3.61,90.94,3931.89,37,0.307,0.188,0,0.431,Groceries,6.18,4,-0.5326988723510429,0.1867569173185782
CUST10446,33,Female,West,72141.64,58,3.16,65.06,2285.24,12,0.503,0.053,1,0.408,Groceries,9.22,2,-0.2117153563222478,-0.18235066108163722
CUST10447,62,Female,Central,92463.52,22,0.76,262.15,2200.86,79,0.211,0.0,0,0.251,Apparel,8.0,3,1.8147069815519665,3.5661803455978096
CUST10448,30,Male,West,82967.81,78,6.5,78.6,6908.7,8,0.911,0.065,1,0.741,Apparel,8.08,0,0.5700848143287246,-2.3447217394795588
CUST10449,35,Male,South,32740.83,26,1.75,29.66,551.48,35,0.345,0.158,0,0.421,Beauty,6.19,4,-1.6090841032044219,0.6733819216409199
CUST10450,55,Male,East,76220.32,63,2.19,258.26,7061.67,61,0.324,0.037,0,0.357,Sports & Outdoors,7.17,3,1.8799430842735205,2.2699780929996387
CUST10451,22,Female,West,31954.51,29,3.49,36.67,1679.79,1,1.0,0.057,0,0.742,Apparel,8.62,0,-1.8596483582951282,-2.4008466593843667
CUST10452,19,Male,Central,34603.54,1,5.07,57.06,3115.27,12,1.0,0.076,0,0.596,Home & Kitchen,7.15,0,-1.5441766783301059,-2.2282003804469803
CUST10453,45,Female,North,75854.11,26,5.07,75.86,4712.64,51,0.091,0.123,1,0.343,Groceries,7.12,4,0.6491634072612215,1.4139184225693724
CUST10454,30,Male,North,37931.23,21,2.31,12.43,375.73,34,0.397,0.041,1,0.265,Groceries,9.6,2,-1.6177196839781656,0.5913760500463443
CUST10455,27,Male,West,34274.95,30,6.92,22.16,1752.2,18,0.794,0.055,0,0.684,Beauty,7.81,0,-1.3256364623028447,-2.006477854453698
CUST10456,38,Female,North,25140.32,5,2.89,18.79,636.05,58,0.44,0.067,0,0.577,Apparel,9.22,2,-1.7402240658324906,0.46551956735225575
CUST10457,18,Male,North,43506.08,53,7.75,65.13,6154.67,21,0.773,0.13,1,0.392,Sports & Outdoors,9.39,0,-0.53197284155118,-1.707654165767377
CUST10458,50,Male,North,28308.62,48,3.11,29.25,943.91,29,0.386,0.0,1,0.54,Groceries,6.69,2,-1.0309324875265944,0.4336861048138925
CUST10459,24,Male,East,30029.98,41,2.82,15.22,451.16,43,0.466,0.072,0,0.651,Apparel,9.28,2,-2.005142646401616,-0.34079870931913203
CUST10460,33,Female,North,38524.72,1,2.68,6.41,218.77,66,0.048,0.014,0,0.289,Beauty,8.95,2,-1.542455252153789,1.785374382035059
CUST10461,61,Male,North,89256.42,85,0.51,106.97,646.44,128,0.114,0.0,0,0.303,Electronics,8.06,3,0.7180375044323589,4.038986971071966
CUST10462,56,Female,South,65485.12,40,1.09,272.87,3823.11,93,0.267,0.098,1,0.297,Sports & Outdoors,8.67,3,1.2856974404074633,3.387105343712074
CUST10463,24,Female,Central,22355.1,19,6.61,33.76,3026.03,16,0.929,0.062,0,0.697,Groceries,8.11,0,-1.5848555888727651,-2.3720560066730827
CUST10464,35,Female,South,44695.94,32,2.95,105.8,4170.29,24,0.383,0.155,1,0.593,Groceries,5.27,4,-0.518715434546859,0.04690626289158083
CUST10465,39,Male,South,75252.74,18,8.28,41.48,3553.23,12,0.342,0.096,0,0.097,Beauty,8.77,2,0.6084808431363524,0.03696557641569616
CUST10466,31,Male,East,60323.55,64,9.79,159.85,19789.82,16,0.704,0.078,1,0.711,Home & Kitchen,8.24,1,2.093305874870812,-2.3509508597937074
CUST10467,25,Female,East,72001.35,1,6.76,71.54,5881.2,3,0.337,0.0,1,0.233,Home & Kitchen,7.99,2,0.2863990755133938,-0.5060664987756629
CUST10468,33,Female,West,106055.57,26,6.24,112.94,7738.11,3,0.578,0.085,1,0.515,Apparel,5.63,1,1.4124239936096816,-1.1452467072657133
CUST10469,44,Male,East,50563.93,27,3.39,58.42,2326.26,33,0.406,0.061,1,0.472,Beauty,6.93,2,-0.48239580277725513,0.4603851360968303
CUST10470,28,Female,East,25692.86,39,5.02,9.62,586.66,43,0.533,0.036,1,0.064,Groceries,8.09,2,-1.604888834387241,0.3818325095987307
CUST10471,27,Female,Central,51765.29,55,5.07,73.7,3814.87,8,0.403,0.073,0,0.171,Home & Kitchen,7.48,4,-0.3304040049096972,-0.07445726516340467
CUST10472,38,Male,West,45213.02,94,0.95,13.22,148.95,41,0.544,0.072,0,0.347,Electronics,8.15,4,-1.3385773954429097,0.6708819858559741
CUST10473,37,Female,West,45525.71,28,3.09,92.5,3852.33,38,0.661,0.155,1,0.29,Apparel,7.26,4,-0.5467409098533296,0.3116065408479778
CUST10474,26,Male,Central,41360.9,44,7.24,36.39,3101.0,6,0.977,0.023,0,0.675,Groceries,6.64,0,-0.9790078579921161,-2.633695202513648
CUST10475,33,Female,South,47439.96,13,4.79,34.96,1883.64,11,0.731,0.122,1,0.615,Groceries,7.49,0,-1.0252208054034309,-1.3610739859265533
CUST10476,37,Male,West,38068.91,29,1.8,31.98,707.66,69,0.429,0.085,0,0.598,Electronics,9.0,2,-1.51868591789426,0.807286136422417
CUST10477,22,Male,North,33824.47,22,8.42,44.74,4835.76,25,0.853,0.03,1,0.362,Apparel,6.93,0,-0.8797663232412765,-1.7825004649134488
CUST10478,39,Male,South,63266.47,41,6.44,69.34,5360.02,23,0.571,0.0,0,0.353,Sports & Outdoors,7.42,2,0.34943714497730666,-0.44278579600180096
CUST10479,28,Male,North,33002.48,6,8.08,56.46,5689.78,25,0.803,0.035,0,0.482,Beauty,5.1,0,-0.6984641554139164,-1.7010590010031235
CUST10480,22,Male,East,59706.61,2,2.22,123.06,3345.19,64,0.365,0.0,0,0.326,Beauty,8.55,2,-0.6497963211972069,1.112454339629197
CUST10481,52,Male,South,64950.25,18,1.95,328.05,7680.81,66,0.431,0.016,0,0.514,Beauty,8.17,3,1.7997063140778264,2.013629211206947
CUST10482,23,Male,Central,36343.22,1,4.46,69.98,3781.01,8,0.92,0.119,0,0.542,Home & Kitchen,7.62,0,-1.2771401055937286,-1.8163609302749453
CUST10483,69,Female,North,76952.84,10,1.97,164.81,3934.62,103,0.133,0.066,0,0.396,Electronics,6.88,3,1.294198905364891,3.4894785917602795
CUST10484,18,Male,Central,33556.45,50,3.19,47.44,1603.32,2,0.853,0.099,0,0.58,Apparel,6.37,0,-1.80839220999451,-1.822910391454963
CUST10485,24,Female,South,69135.49,54,3.61,71.63,3573.08,29,0.472,0.0,1,0.702,Electronics,8.81,0,-0.4652281252752121,-0.7140200073503423
CUST10486,31,Non-binary,South,33056.63,21,3.76,30.23,1304.29,50,0.381,0.0,1,0.561,Apparel,8.62,2,-1.476327866335251,0.1752314157727605
CUST10487,44,Female,South,126145.79,25,3.39,146.84,6714.96,17,0.479,0.075,0,0.36,Electronics,6.9,1,2.0040830912717897,0.42850500514665957
CUST10488,58,Male,West,55538.32,63,5.86,51.69,3320.81,29,0.446,0.14,1,0.776,Electronics,6.75,4,0.31710045276009413,-0.2859942868744012
CUST10489,43,Male,East,55635.96,20,4.62,61.03,3124.57,19,0.381,0.09,0,0.28,Apparel,6.38,4,-0.1147057178373843,0.4164942494288577
CUST10490,20,Female,Central,25529.77,21,6.8,44.55,3336.97,8,0.744,0.032,1,0.768,Beauty,9.1,0,-1.4484190719075007,-2.3780518959881927
CUST10491,43,Male,South,51863.95,40,1.5,82.79,1316.7,52,0.203,0.058,0,0.48,Beauty,8.94,2,-0.5665522328253261,1.5338965818254329
CUST10492,45,Female,North,62845.61,43,9.87,149.08,18759.89,9,0.784,0.0,1,0.712,Home & Kitchen,7.75,1,2.3627011294630433,-2.2846416238780036
CUST10493,32,Female,Central,28849.05,9,3.75,12.4,496.66,30,0.216,0.068,0,0.288,Apparel,7.48,2,-1.5738854751103184,0.671913837460918
CUST10494,19,Male,South,38268.17,1,4.72,67.26,3514.2,6,0.71,0.058,0,0.691,Groceries,8.13,0,-1.3207161958024258,-1.8589125864062959
CUST10495,45,Female,North,94409.07,38,3.01,111.6,3781.82,10,0.54,0.099,1,0.441,Apparel,8.63,4,0.8981711878760655,0.0994273191867895
CUST10496,21,Female,North,50904.51,18,7.9,19.6,1950.47,3,0.814,0.076,0,0.537,Electronics,6.86,0,-1.0156655337976201,-2.33144564456229
CUST10497,28,Male,South,33640.2,49,1.25,18.17,309.33,68,0.305,0.215,0,0.463,Apparel,7.13,4,-1.960109861525803,1.1010463448226293
CUST10498,36,Female,West,57748.33,58,5.79,65.18,4385.3,39,0.248,0.0,0,0.672,Beauty,7.69,2,-0.020453155368790617,-0.09906675175989864
CUST10499,43,Male,East,56077.48,33,4.52,56.16,2999.22,26,0.19,0.125,1,0.226,Groceries,5.81,4,-0.07448066223263268,1.0167998136635255
CUST10500,63,Female,West,62998.09,54,2.86,81.85,3049.97,97,0.124,0.067,0,0.471,Apparel,8.07,3,0.4867520541288258,2.7385899037719925
CUST10501,18,Male,Central,31859.2,28,3.34,48.51,1942.82,8,0.913,0.0,0,0.458,Beauty,6.86,0,-1.8146980830699773,-1.6493504713707632
CUST10502,60,Female,East,96828.54,11,7.22,122.33,10467.07,11,0.158,0.071,1,0.276,Groceries,8.84,1,2.605626071254218,0.7913529519533946
CUST10503,27,Female,North,63873.82,29,5.82,81.73,6166.46,22,0.582,0.011,1,0.339,Sports & Outdoors,6.99,2,0.05128077587332181,-0.667950361000728
CUST10504,60,Female,West,87039.62,53,1.23,289.1,3960.19,50,0.385,0.055,1,0.47,Home & Kitchen,10.0,3,2.0289915645310774,2.2451152178536393
CUST10505,47,Male,South,23411.87,57,1.21,8.3,106.11,52,0.375,0.072,0,0.352,Apparel,7.29,4,-1.5974606154965028,1.3564092180159775
CUST10506,37,Female,South,49381.64,23,5.41,77.2,5422.51,22,0.573,0.033,0,0.187,Home & Kitchen,7.01,2,-0.05780069841246136,-0.037880789939845
CUST10507,35,Non-binary,East,55443.0,1,5.57,47.91,3345.55,33,0.444,0.061,0,0.422,Sports & Outdoors,8.67,2,-0.4159271637173897,-0.12106118858837057
CUST10508,61,Female,North,37759.38,24,5.4,91.0,6305.28,35,0.469,0.082,0,0.597,Electronics,6.03,4,0.41513503700480847,0.26327788932011675
CUST10509,52,Non-binary,North,57097.72,1,1.84,264.98,5255.12,96,0.325,0.049,0,0.533,Beauty,4.92,3,0.930968990655169,2.5702255623924644
CUST10510,33,Male,Central,85922.43,20,1.31,248.46,3893.71,93,0.5,0.023,0,0.559,Home & Kitchen,8.47,3,0.7312461990611149,1.7188916536647767
CUST10511,26,Male,South,29591.82,18,3.18,32.57,1427.1,13,0.72,0.03,0,0.633,Sports & Outdoors,8.2,0,-1.7984580742861012,-1.3014048027324656
CUST10512,37,Female,East,52790.68,41,4.75,49.31,2469.78,22,0.612,0.046,0,0.589,Electronics,7.27,0,-0.5704541188346401,-0.7636677592505997
CUST10513,35,Non-binary,South,60725.13,37,4.0,70.63,3536.93,51,0.554,0.0,0,0.359,Home & Kitchen,8.76,2,-0.29401873701773945,0.36621378417218275
CUST10514,33,Female,West,26105.07,15,3.28,20.22,742.0,19,0.495,0.001,0,0.537,Beauty,4.09,2,-1.7425845668056237,-0.4506325092963159
CUST10515,31,Female,South,40350.84,39,3.65,12.37,461.08,56,0.44,0.08,0,0.527,Electronics,9.06,2,-1.503015385840366,0.22250233890451582
CUST10516,31,Female,North,90702.45,51,12.21,138.0,19085.95,8,0.645,0.0,0,0.519,Apparel,8.77,1,2.8891725805907855,-2.395680957494131
CUST10517,43,Male,East,56117.3,20,5.68,69.4,4378.07,22,0.534,0.147,0,0.348,Sports & Outdoors,7.74,4,0.09393287137644447,-0.11282086015651337
CUST10518,49,Female,West,61867.09,30,5.08,75.4,3925.99,28,0.524,0.0,1,0.402,Apparel,7.71,2,0.34042985662400027,0.16757427248807602
CUST10519,36,Male,East,36605.54,39,2.8,22.45,663.7,60,0.305,0.0,0,0.334,Home & Kitchen,6.9,2,-1.366237174830862,1.1730795602663409
